id,date,city,state,type,ideology,subideology,group,description,image
65400,5/1/2024,Tuscaloosa,AL,Antisemitic Incident:Harassment,,,,"At an anti-Israel demonstration at the University of Alabama, protesters held signs with messages that included: ""USA: how do Israel's boots taste?"" and ""From the river to the sea.""",
65401,5/1/2024,Newark,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Rutgers University, Newark, protesters wrote messages in chalk that included: ""Glory to the Resistance."" Protesters also displayed signs with messages that included: ""Zionism is a force of destruction,"" ""Free Palestine from the river to the sea,"" ""Arab Palestine"" and ""From Lenapehoking to Gaza, globalize the Intifada.""",
65402,5/1/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at California State University, Los Angeles, protesters displayed messages that included: ""Glory to the Resistance"" with inverted red triangle imagery.",
65403,5/1/2024,Lincoln,NE,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Nebraska, protesters displayed signs with messages that included: ""Zionism is racism.""",
65404,5/1/2024,Santa Barbara,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of California, Santa Barbara, protesters displayed messages that included: ""Globalize the Intifada"" and ""Glory to the Resistance"" with inverted red triangle imagery.",
65405,5/1/2024,Richardson,TX,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of Texas, Dallas, protesters displayed messages that included: ""From the river to the sea."" The encampment's guidelines also included: ""We do not engage with Zionists.""",
65406,5/1/2024,Durham,NH,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of New Hampshire, protesters displayed messages that included: ""Smash Zionism.""",
65407,5/1/2024,Missoula,MT,Antisemitic Incident:Harassment,,,,"At an anti-Israel demonstration at the University of Montana, protesters held signs with messages that included: ""Disgrace! To the genocidal baby killer terror-states of Israel + USA"" and ""From the river to the sea.""",
65408,5/1/2024,Hartford,CT,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Trinity College, student protesters displayed a banner with the message: ""The Intifada is global.""",
65410,5/1/2024,Muncie,IN,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Ball State University, protesters chanted, ""There is only one solution; Intifada, revolution."" Protesters also held signs with messages that included: ""Resistance is not terrorism; Free Palestine"" and ""Resistance is justified when people are occupied.""",
65411,5/1/2024,Binghamton,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the State University of New York, Binghamton, protesters displayed messages that included: ""Globalize the Student Intifada."" Protesters also called for an academic boycott of Israeli institutions.",
65412,5/1/2024,Columbus,OH,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Ohio State University, protesters displayed signs with messages that included: ""By any means necessary"" and ""From the river to the sea, Palestine will be free."" A protester also wore a shirt depicting Popular Front for the Liberation of Palestine (PFLP) terrorist Leila Khaled.",
65413,5/1/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of Washington, protesters chanted, ""We don't want no Zionists here"" and displayed messages that included: ""Death to Zionists"" and ""By any means necessary"" with inverted red triangle imagery.",
65414,5/1/2024,Storrs,CT,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Connecticut, protesters held signs with messages that included: ""Resistance is justified when people are occupied"" and ""From the river to the sea, Palestine will be free.""",
65415,5/1/2024,Dekalb,IL,Antisemitic Incident:Harassment,,,,"At an anti-Israel demonstration at Northern Illinois University, protesters demanded that the university: ""Cut ties with all Zionist donors &amp; end partnerships that legitimize genocide and occupation.""",
65416,5/1/2024,Lawrence,KS,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of Kansas, protesters displayed messages that included: ""Zionism harms Jews,"" ""From the river to the sea, Palestine will be free"" and ""Intifada now.""",
65417,5/1/2024,Atlanta,GA,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout at Emory University, protesters chanted, ""There is only one solution; Intifada, revolution"" and ""From the river to the sea, Palestine will be free.""",
65418,5/1/2024,Northridge,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at California State University, Northridge, protesters chanted, ""Long live the Intifada.""",
65419,5/1/2024,Cambridge,MA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Massachusetts Institute of Technology, a speaker stated, ""You can't support a people who are fighting back and fail to support those who are putting their lives on the line. So when they say all this garbage, all this slander about Hamas, and about the Muslim Brotherhood, and others who are out there fighting the fight, the PFLP's armed wings [referencing the U.S.-designated terror group Popular Front for the Liberation of Palestine], all those who are out there right now in Gaza as we speak, we have to do what the labor movement said. Which side are you on? We're on the side of the fighters.""",
65420,5/1/2024,Fort Collins,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Colorado State University, protesters used anti-normalization rhetoric against Zionism and Zionists and displayed messages that included: ""From the sea to the river.""",
65421,5/1/2024,Baltimore,MD,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Johns Hopkins University, protesters displayed signs with messages that included: ""From the river to the sea"" with a swastika. A speaker also stated: ""From Baltimore to New York to California, the Zionists, the mainstream media, city, state and federal mis-leadership demonize us. They continue to demonize us, they continue to call us antisemitic. They sic the racist pig cops on us to try and silence and repress us but they cannot stop us?We have globalized the Intifada. Over these past 67 months, we have globalized it.""",
65422,5/1/2024,Durham,NH,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of New Hampshire, protesters displayed a banner that read: ""Dismantle Zionism.""",
65423,5/1/2024,Fort Collins,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Colorado State University, protesters chanted, ""Long live the Intifada"" and ""From the river to the sea, Palestine will be free.""",
65424,5/1/2024,Carbondale,IL,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Southern Illinois University Carbondale, protesters chanted, ""There is only one solution; Intifada, revolution.""",
65425,5/1/2024,San Luis Obispo,CA,Antisemitic Incident:Harassment,,,,"A faculty member at California Polytechnic State University, San Luis Obispo, received an email containing antisemitic messages. The messages claimed that ""Jewish groups are paying to send U.S. police to train in Israel...to protect Illuminati Jewish elite,"" that ""Jews control the media and own America"" and that Jews ""are declaring war on the entire white race.""",
65426,5/1/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"At a protest at an anti-Israel encampment at the University of California, Los Angeles, protesters chanted, ""Colonizers, we don't need ?em, what we want is total freedom."" A speaker stated, ""The same knee that was on Haley Hanoun's neck was on George Floyd's neck, and is now pressed upon Gaza's neck. Understand that we are engaging in resistance ? against imperialism, against Zionism, and against white supremacy."" A van was also parked outside the encampment displaying a swastika inside a Star of David.",
65427,5/1/2024,Muncie,IN,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Ball State University, protesters displayed messages that included: ""Down with Israhell [sic]"" and ""From the river to the sea, Palestine will be free.""",
65428,5/1/2024,Providence,RI,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the Rhode Island School of Design, protesters demanded an academic boycott of Israeli institutions. Protesters also chanted, ""From the river to the sea, Palestine will be free.""",
65429,5/1/2024,Amherst,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at State University of New York, Buffalo, protesters chanted, ""From the river to the sea, Palestine will be free.""",
65430,5/1/2024,Conway,AR,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Hendrix College, protesters spoke against Zionism.",
65431,5/1/2024,Boulder,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Colorado, protesters chanted, ""From the river to the sea, Palestine will be free.""",
65432,5/1/2024,Lexington,KY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at the University of Kentucky, protesters held signs with messages that included: ""From the river to the sea, Palestine will be free.""",
65433,5/1/2024,Santa Cruz,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of California, Santa Cruz, protesters displayed messages that included: ""Death to Israelis,"" ""Glory to Abu Obeida,"" (referencing the spokesperson for the Izz ad-Din al-Qassam Brigades, Hamas's military wing), ""Intifada forever"" and ""Viva la resistance."" Protesters also demanded that the university ""cut ties UC wide with all zionist [sic] institutions--- including study abroad programs, fellowships, seminars, research collaborations, and universities"" as well as ""cut ties with the Hellen Diller foundation [sic], Koret foundation [sic], Israel institute [sic], and Hillel International.""",
65434,5/1/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at the University of California, San Diego, protesters displayed messages that included: ""Unity in confronting Zionism"" with imagery depicting a hand grabbing the tongue of a snake and ""Right to resist"" with inverted red triangle imagery.",
65435,5/1/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,A student at the University of Michigan posted death threats towards supporters of Israel on their Instagram account.,
65436,5/1/2024,Bronx,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Fordham University, protesters displayed a banner that read: ""Student Intifada.""",
65437,5/1/2024,Hanover,NH,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Dartmouth College, protesters chanted, ""From the river to the sea.""",
65667,5/1/2024,Missoula,MT,Antisemitic Incident:Harassment,,,,"Fliers promoting antisemitic conspiracy theories were left at a gas station. One flier included a quotation from antisemitic author Gilad Atzmon, reading: ""Jewish power is the unique capacity to stop us from discussing or even contemplating Jewish power.""",
65669,5/1/2024,Glen Rock,NJ,Antisemitic Incident:Vandalism,,,,"Graffiti that included a swastika, ""I hate Jews"" and the n-word was located at a high school.",
65674,5/1/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"After declining to feature an individual's political beliefs on her platform, an Instagram creator was harassed with anti-Zionist comments, including stating, ""Fuck you and your cunt Zionist friend.""",
65676,5/1/2024,Cherry Hill,NJ,Antisemitic Incident:Harassment,,,,A swastika was drawn in chalk on the playground of an elementary school.,
65727,5/1/2024,McLean,VA,Antisemitic Incident:Harassment,,,,A swastika was drawn on a white board in the classroom of a Jewish high school teacher.,
65810,5/1/2024,Glenview,IL,Antisemitic Incident:Harassment,,,,"A quote from a student was printed in a high school yearbook that read: ""That first day [on October 7th], I woke up and I saw what Palestine did, and I was happy because they're finally defending themselves.""",
66086,5/1/2024,KS City,MO,Antisemitic Incident:Harassment,,,,A Jewish institution received a suspicious antisemitic Facebook message.,
66190,5/1/2024,Sublette,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"WY Active Club, a white supremacist group, distributed propaganda that read: ""Keep WY White,"" ""Appeal to Heaven Now"" and ""No More Wars for Israel. End Jewish Terror.”",
